Query	Statistic	P-value	FDR (BH)	Event_SD	Event_TD
TAF12	0.12265061294443	0.278429869878246	0.3835314499478	80	80
TAF13	0.429672942881765	6.96702775388543e-05	0.000339735965689966	80	80
TAF15	-0.266412078615788	0.0169079952374665	0.0376998949896953	80	80
TAF1A	0.0127087110034407	0.910914066509225	0.938356150358347	80	80
TAF1B	0.067004268966046	0.554831035260599	0.657016420576501	80	80
TAF1C	-0.320714027441864	0.00372637852040435	0.0103484647849764	80	80
TAF1D	-0.315454781516893	0.00436823085421722	0.0118499621744292	80	80
TAF1L	0.475443958360589	8.32358306577714e-06	5.32203207530353e-05	80	80
TAF1	0.380281716478436	0.000502335704792768	0.00184649202218413	80	80
TAF2	0.159940948609462	0.156429785053247	0.241370319174539	80	80
TAF3	0.576902438792252	2.13147040371776e-08	3.01006712103362e-07	80	80
TAF4B	0.436519610433329	5.16746232510937e-05	0.000262316105935152	80	80
TAF4	-0.486174696501348	4.83235250058543e-06	3.32919980834627e-05	80	80
TAF5L	-0.0187301705429134	0.869018334212707	0.909377612547483	80	80
TAF5	0.331334220786551	0.00268040736396249	0.00780847298655679	80	80
TAF6L	-0.272600159412498	0.0144307092980066	0.0330425651427746	80	80
TAF6	-0.3536912232835	0.00128895454672256	0.00415058643058058	80	80
TAF7L	-0.140059424453593	0.215296709352574	0.312272031014237	80	79
TAF7	-0.234570528612631	0.0362279930598124	0.071879013619078	80	80
TAF8	0.163435086531124	0.147460259767893	0.230218328607936	80	80
TAF9B	0.495091706456178	3.03225189514009e-06	2.22608130300063e-05	80	80
TAF9	-0.095982565609727	0.397028269566382	0.507215932361128	80	80
TAGAP	0.708359711696881	1.98910205491059e-13	1.25905654019405e-11	80	80
TAGLN2	-0.517074023701199	9.07303244664296e-07	7.89761644966132e-06	80	80
TAGLN3	0.37906116539546	0.000525471367923589	0.00192051980344297	80	79
TAGLN	0.405381182060836	0.000191275272536602	0.000809773388645758	80	80
TAL1	0.749730870455749	1.2280748052117e-15	1.52053365916583e-13	80	80
TAL2	0.0129237305854325	0.909413129662851	0.937821389065326	80	61
TALDO1	-0.530606944816996	4.13454160842544e-07	3.98758071894783e-06	80	80
TANC1	-0.0169896895977094	0.881096351751053	0.918231220369717	80	80
TANC2	0.182440192644112	0.105288549017973	0.175233043757874	80	80
TANK	-0.0839050544756374	0.459321483725915	0.568923367753478	80	80
TAOK1	0.360704267895466	0.00101312365319137	0.00337173481925644	80	80
TAOK2	-0.103454556792274	0.36112894946184	0.470856684389316	80	80
TAOK3	0.107368669578633	0.343147620972632	0.451930800525467	80	80
TAP1	-0.111221193642659	0.326007463736587	0.434299140663663	80	80
TAP2	-0.132210990706599	0.242379463368671	0.34340455806069	80	80
TAPBPL	0.13925750570631	0.217961477493682	0.315388661559438	80	80
TAPBP	-0.316965314412056	0.00417451211758013	0.0114003466221376	80	80
TAPT1	0.326151969228061	0.00315244388709835	0.00896461907353251	80	80
TARBP1	-0.234619095683456	0.0361882977108762	0.0718294007435587	80	80
TARBP2	-0.40087909779627	0.000228738265276917	0.000944327233219568	80	80
TARDBP	-0.0273344194877545	0.809800367108578	0.866007278652652	80	80
TARM1	0.220173162690078	0.0497102744874114	0.0937411549073736	80	9
TARP	0.603418401318116	3.13802534176894e-09	5.49969871502319e-08	80	79
TARS2	-0.224017584696978	0.0457594980348954	0.0873862548393399	80	80
TARSL2	0.204740013139583	0.0684884006128427	0.122828225526003	80	80
TARS	-0.0444121855590156	0.695667229503189	0.775744318235626	80	80
TAS1R1	0.0103293820804152	0.927542535979937	0.950180928153334	80	75
TAS1R2	0.204496264017006	0.0688254486185881	0.123260903764224	80	22
TAS1R3	0.0625302397756664	0.581616678222013	0.680119101502992	80	79
TAS2R10	0.0764841864464261	0.500109513552324	0.607706385162146	80	64
TAS2R13	0.0861199193345282	0.447511865324085	0.557082775832089	80	35
TAS2R14	-0.00373442959230556	0.973773339480536	0.982311245907463	80	79
TAS2R19	-0.168057632716522	0.136193671850308	0.21597308478354	80	73
TAS2R1	0.0773525290275538	0.49524145347933	0.60302987640407	80	18
TAS2R20	-0.12499757426421	0.269265364040371	0.373462009308298	80	80
TAS2R30	0.00599497233477551	0.957909416918241	0.97136822301451	80	18
TAS2R31	0.116739605180082	0.30242431381262	0.409864773409433	80	71
TAS2R38	-0.0623243256025209	0.582863603167148	0.681139344825611	80	38
TAS2R3	0.134216473756167	0.235245634937648	0.335460001002147	80	42
TAS2R40	0.145219079345954	0.19870083663776	0.292808517134646	80	11
TAS2R41	0.0891704366764609	0.431527263589211	0.541840004400165	80	7
TAS2R42	0.201066925338045	0.0737105986099212	0.130376704486476	80	25
TAS2R43	-0.000408016277660296	0.997134027590804	0.998100918532537	80	36
TAS2R46	0.0905285878562376	0.424516381517105	0.534827933007658	80	23
TAS2R4	-0.0858158228565735	0.449123206195979	0.558733035872481	80	78
TAS2R50	0.0264163437484484	0.816074424861488	0.870553568359195	80	21
TAS2R5	-0.0136768348414193	0.904158644963245	0.934201739927951	80	78
TAS2R60	0.0658075757950568	0.56193729529853	0.663663520242977	80	28
TAS2R8	-0.00462270135591324	0.967538115629494	0.978494209079487	80	12
TAS2R9	0.193926490939936	0.0847735227576806	0.146590516454555	80	8
TASP1	0.135515026744189	0.23070496646649	0.330196519648188	80	80
TATDN1	-0.191754316345938	0.0883883653719899	0.151687770964385	80	80
TATDN2	0.318487285767061	0.00398709299517592	0.0109635247986287	80	80
TATDN3	0.215793936933615	0.0545480434781783	0.10146506727434	80	80
TAT	0.0930731518710823	0.411558406196907	0.521588211417437	80	75
TAX1BP1	-0.181978405317049	0.106187687100646	0.176429236493504	80	80
TAX1BP3	-0.188317866120702	0.0943548120943113	0.160003968246284	80	80
TAZ	-0.49183322015618	3.60068270538718e-06	2.57592366622779e-05	80	80
TBC1D10A	-0.182378716781682	0.105407904599872	0.17532725623513	80	80
TBC1D10B	-0.497885633301122	2.61318542306304e-06	1.95379563033983e-05	80	80
TBC1D10C	0.473221353832233	9.29472682419547e-06	5.85870325344631e-05	80	80
TBC1D12	0.436908340827671	5.07955576874637e-05	0.000258457417484158	80	80
TBC1D13	0.22950507985704	0.0405726988311676	0.0791108978605131	80	80
TBC1D14	0.319721083743527	0.00384069750168825	0.0106282120027618	80	80
TBC1D15	0.449760713251919	2.84635887639233e-05	0.000155856476101225	80	80
TBC1D16	0.262265825775147	0.0187655246779689	0.0412537818564004	80	80
TBC1D17	-0.165264395027423	0.142920932593987	0.224493295904737	80	80
TBC1D19	0.381716460067411	0.000476332559233858	0.00176617791963129	80	80
TBC1D1	0.160378890627916	0.155283845837713	0.239980779135575	80	80
TBC1D20	0.445824100250321	3.40729773176806e-05	0.000181837206918558	80	80
TBC1D22A	-0.123320637282344	0.275792563209267	0.380813748239327	80	80
TBC1D22B	-0.0241484217196061	0.831622069805418	0.882301947135063	80	80
TBC1D23	0.247182059004388	0.0270711014754452	0.0562084579361182	80	80
TBC1D24	0.118786529129186	0.293967105935576	0.40067614111456	80	80
TBC1D25	-0.0229594203087945	0.839799514895873	0.887968359382007	80	80
TBC1D26	-0.0836418047026	0.460736416764327	0.570278672034773	80	40
TBC1D28	-0.0153850613335908	0.892255768063444	0.925619527291445	80	5
TBC1D29	-0.159008071093625	0.158891743814341	0.244494030152206	80	30
TBC1D2B	0.59435777291987	6.15805319960374e-09	1.00371135442541e-07	80	80
TBC1D2	-0.268895331631775	0.015873067694011	0.0357839247380315	80	80
TBC1D3B	-0.5949196632319	5.90948410601716e-09	9.67226775143009e-08	80	80
TBC1D3C	-0.300762497378079	0.00671139853575457	0.0170966715239416	80	74
TBC1D3G	-0.152237544588151	0.177627475387141	0.267700399992071	80	46
TBC1D3H	-0.52723258096618	5.04574285314888e-07	4.72425488103106e-06	80	80
TBC1D3P2	-0.218066705044731	0.0519913249806624	0.0974600656792003	80	13
TBC1D3	-0.505276500202178	1.75193465866795e-06	1.39236448552972e-05	80	80
TBC1D4	0.622940759657262	6.81784810122336e-10	1.44631552073566e-08	80	80
TBC1D5	0.602695334146684	3.31404255792284e-09	5.75149586427797e-08	80	80
TBC1D7	-0.338921564796761	0.00210317868318805	0.00634424303893816	80	80
TBC1D8B	0.209354403982191	0.0623550052339854	0.113461861323986	80	80
TBC1D8	-0.0108251825474542	0.924074723816214	0.947422420879663	80	80
TBC1D9B	0.0825469210347652	0.466646835590701	0.575510285743777	80	80
TBC1D9	0.650715951620394	6.41495661757418e-11	1.84243959593441e-09	80	80
TBCA	-0.149960941442739	0.184276168212713	0.275597000617254	80	80
TBCB	-0.264611880552439	0.0176940901378632	0.0391988505080069	80	80
TBCCD1	0.00758143648501121	0.946785396828138	0.962933574778304	80	80
TBCC	0.0519859759056887	0.646975045495152	0.735965157312997	80	80
TBCD	-0.150478774143986	0.182748222702201	0.273625697606396	80	80
TBCEL	0.629846391604349	3.87238955870994e-10	8.75607715361938e-09	80	80
TBCE	-0.407460439899996	0.000175958366904321	0.000752749277839375	80	80
TBCK	0.361048988230467	0.00100106231441538	0.00333727250854787	80	80
TBK1	0.201027743600808	0.0737679790303285	0.130442808232004	80	80
TBKBP1	0.264666037303199	0.0176699910462721	0.0391667446593423	80	80
TBL1XR1	-0.217355053408317	0.052781095574905	0.0986474389249466	80	80
TBL1X	0.36205947212559	0.000966453910004769	0.00323291808205632	80	80
TBL2	-0.384489479698801	0.000429532427024773	0.00161717511841723	80	80
TBL3	-0.608304916144973	2.16230466342588e-09	3.95626912179108e-08	80	80
TBPL1	0.221913485501115	0.0478883773801893	0.0908206860014377	80	80
TBPL2	-0.173324910272939	0.124163909793885	0.200571680843954	80	10
TBP	0.295359994573235	0.00781815364133259	0.0194920671855735	80	80
TBR1	-0.0303022805282078	0.789602009039819	0.850899487317345	80	17
TBRG1	-0.115639207353855	0.307035736659155	0.414645582635946	80	80
TBRG4	-0.641020382013787	1.50427125745816e-10	3.84601849995087e-09	80	80
TBX10	-0.100595522975899	0.374622566907221	0.484958818329362	80	59
TBX15	-0.257699292244853	0.0210112822800623	0.0453497760004127	80	80
TBX18	0.207361571832841	0.0649468486890972	0.117489401915469	80	79
TBX19	-0.135772814263822	0.229810873940395	0.329270447835336	80	80
TBX1	0.0986075479188735	0.384182791828737	0.494454907243421	80	79
TBX20	-0.174799000716703	0.12094739101893	0.196299893862688	80	23
TBX21	0.617286165945362	1.07244336058955e-09	2.13386772022086e-08	80	80
TBX22	0.193366640892129	0.0856937886373739	0.147894186178275	80	17
TBX2	0.271042132521274	0.0150228487969012	0.0341109704688402	80	80
TBX3	0.339756084615037	0.0020470644932978	0.00619120680754779	80	80
TBX4	-0.229494246092887	0.0405824357645062	0.0791219957254761	80	72
TBX5	0.163223837543242	0.147991344550143	0.230936868362553	80	55
TBX6	-0.57487953482728	2.44989824224782e-08	3.41050247118328e-07	80	80
TBXA2R	0.247817861562256	0.0266667970075723	0.0555281467764406	80	80
TBXAS1	0.264294805947655	0.0178357519835231	0.03949557449763	80	80
TC2N	-0.054171422791021	0.633184875431097	0.724520020017758	80	80
TCAM1P	-0.048669498931937	0.668129725252551	0.752935543686024	80	67
TCAP	-0.0931296293712052	0.41127343573912	0.521347125321797	80	80
TCEA1	-0.0380815646124252	0.737343862938609	0.80936116113568	80	80
TCEA2	0.0130279515323887	0.908685732647019	0.937306704185844	80	80
TCEA3	0.0283001607624006	0.803213485228154	0.860966326386664	80	80
TCEAL1	0.482187548733883	5.9269973215252e-06	3.98371617222376e-05	80	80
TCEAL2	0.409139146298291	0.000164426113700561	0.00071072052107608	80	80
TCEAL3	0.179091561202524	0.111944592174604	0.184256860922586	80	80
TCEAL4	0.309136730564349	0.0052678823611486	0.0139047923214177	80	80
TCEAL5	0.447628707759289	3.1384680494474e-05	0.000169713288855797	80	80
TCEAL6	0.353567383357466	0.00129438392129066	0.00416532660686476	80	80
TCEAL7	0.563950841047454	5.11539021071958e-08	6.45496239557835e-07	80	80
TCEAL8	0.13209623949818	0.242792116292477	0.343814871312233	80	80
TCEANC	0.397569889537594	0.000260458645651552	0.00105254352278899	80	80
TCEB1	-0.415951957373887	0.00012442016974635	0.000559176034023174	80	80
TCEB2	-0.501563557530335	2.14418934102189e-06	1.64786637803721e-05	80	80
TCEB3B	-0.0658936291927596	0.561424852937597	0.663178445380267	80	28
TCEB3C	0.0515367997387939	0.64982433478737	0.738562041031215	80	6
TCEB3	0.447495602798521	3.15760067762241e-05	0.000170653527641936	80	80
TCERG1L	0.374291587111828	0.000625520170055782	0.0022228468397749	80	73
TCERG1	-0.279665638152531	0.0119917936236045	0.0281437126762115	80	80
TCF12	0.34570248224489	0.00168467044820036	0.00523662041400312	80	80
TCF15	0.0383130722788139	0.735805480103848	0.807935757352931	80	80
TCF19	-0.185668365327553	0.09916750761723	0.166762727322277	80	80
TCF20	-0.0380657166414706	0.73744921151761	0.809396762567833	80	80
TCF21	0.706707369126069	2.39290304250172e-13	1.44453057432998e-11	80	80
TCF23	0.588465647894246	9.44137601008674e-09	1.45864039005756e-07	80	34
TCF25	-0.168036870717095	0.136242775001889	0.216002507746734	80	80
TCF3	-0.478052102774249	7.30537911233332e-06	4.7581055630412e-05	80	80
TCF4	0.804037619026702	2.72030205694949e-19	1.18236417626389e-16	80	80
TCF7L1	0.268677507477629	0.0159616092342117	0.0359462423732811	80	80
TCF7L2	-0.316199466996516	0.00427175191385584	0.0116366567803769	80	80
TCF7	0.243191198181474	0.0297291461350066	0.0608999129927309	80	80
TCFL5	0.304598244685233	0.00601181394662363	0.0155433005924668	80	80
TCHHL1	-0.0762265467500079	0.50155865455208	0.609088893852237	80	13
TCHH	0.208972400289607	0.0628452241971601	0.114226348859052	80	80
TCHP	0.272389203949221	0.0145096840325449	0.0331846246483333	80	80
TCIRG1	-0.257014405871284	0.0213671500898816	0.0460406982123738	80	80
TCL1A	0.572087018277955	2.96451740333863e-08	4.02380262955588e-07	80	73
TCL1B	0.371122752988175	0.000701291149470795	0.00244882977505017	80	49
TCL6	0.467482779583232	1.23153071467941e-05	7.53205417398831e-05	80	72
TCN1	-0.102381300177129	0.366158890256859	0.475797351483783	80	78
TCN2	0.418826211449053	0.000110414811297026	0.000505525115673812	80	80
TCOF1	-0.288501135577968	0.00945208865212583	0.0228917040548451	80	80
TCP10L2	-0.239333865614218	0.0325041071419384	0.0656560809242149	80	20
TCP10L	-0.00332537760927618	0.976645231252075	0.984191415639941	80	80
TCP10	-0.000196514530419791	0.998619647878858	0.999036633923201	80	21
TCP11L1	0.393588393228922	0.000303963661397714	0.00120202694162513	80	80
TCP11L2	0.473685205817524	9.08368558412361e-06	5.73862423578404e-05	80	80
TCP11	-0.133623136070532	0.237340878776617	0.337782889324881	80	74
TCP1	0.0871640666361387	0.442003757006973	0.552229414455406	80	80
TCTA	0.0849930155800295	0.453499224417492	0.562959591925725	80	80
TCTE1	0.0810900171717888	0.474575074646433	0.582687626177626	80	59
TCTE3	-0.284462915350824	0.0105476860171893	0.0251802991346521	80	80
TCTEX1D1	0.413965350268198	0.000135040879285666	0.00059960602904616	80	80
TCTEX1D2	-0.213022606756432	0.0578038127207192	0.106564315139995	80	80
TCTEX1D4	-0.156150411812967	0.166612291064194	0.254114925212459	80	80
TCTN1	0.330927551304376	0.00271501655012289	0.00789753252585569	80	80
TCTN2	-0.0151668170321008	0.893775219204948	0.92675219016114	80	80
TCTN3	0.371917983158878	0.00068152823236815	0.00239489951435297	80	80
TDGF1	0.24950796461776	0.0256168524831579	0.0536789519352794	80	79
TDGF3	0.241623829604449	0.030831622329373	0.0628227629065744	80	60
TDG	0.144257557913714	0.201721860057914	0.296340533338796	80	80
TDH	0.2956824217307	0.00774786241692798	0.019334070044998	80	70
TDO2	0.376311470249001	0.000581200921336644	0.00209195966514969	80	80
TDP1	0.208944605223842	0.0628810147371136	0.114280781197101	80	80
TDP2	0.265055963190001	0.0174973100261384	0.0388368005902452	80	80
TDRD10	0.608987797879668	2.05161099698582e-09	3.78560938585335e-08	80	80
TDRD12	0.305342030444093	0.00588387514675456	0.0152589119590788	80	50
TDRD1	0.259721224769843	0.0199900818310992	0.0434815403174455	80	77
TDRD3	0.182110102393245	0.105930655649729	0.176091933864784	80	80
TDRD5	-0.190446164372514	0.0906234437101888	0.154736266741823	80	77
TDRD6	0.306569813555811	0.00567794306229512	0.0148119141041242	80	80
TDRD7	-0.0810783162195741	0.474639041621459	0.582729584776481	80	80
TDRD9	0.319703039581022	0.00384280354125699	0.0106325356434355	80	80
TDRG1	0.113639506177399	0.315532132124062	0.423255810452954	80	33
TDRKH	-0.0884986875952172	0.435019064014812	0.545279279227487	80	80
TEAD1	0.392402517947196	0.00031815572263449	0.00124805611291777	80	80
TEAD2	0.230046921318261	0.0400881860020512	0.0783692983522358	80	80
TEAD3	-0.260039972005563	0.0198330357005311	0.0432505680975234	80	80
TEAD4	-0.13881463294754	0.219443064055958	0.317203967915933	80	80
TECPR1	0.0709027211915543	0.531984458881118	0.636809851294657	80	80
TECPR2	0.431338284870188	6.48243655719256e-05	0.000319692326329121	80	80
TECR	-0.572693266521339	2.84473939932454e-08	3.89364995880956e-07	80	80
TECTA	0.556729826604343	8.2013391552472e-08	9.80501176879462e-07	80	80
TECTB	-0.0326290108746876	0.773862655393359	0.838279778291909	80	15
TEC	-0.0104959819041911	0.926377121275987	0.949335120771091	80	80
TEDDM1	-0.239225507255259	0.0325850993053427	0.0657992935487505	80	46
TEF	0.274169281979293	0.0138548603037708	0.0319108823223566	80	80
TEKT1	-0.0226464905580672	0.841954571499454	0.889525709715217	80	26
TEKT2	0.0184622317156925	0.870875808833301	0.910685411942394	80	80
TEKT3	0.491552976816349	3.6539845755801e-06	2.61023682665344e-05	80	80
TEKT4	-0.0710067852958046	0.531381066346888	0.636258480359888	80	79
TEKT5	-0.337734681491275	0.00218536941420816	0.00655275799057143	80	75
TEK	0.841827417849109	1.37372142943714e-22	2.23905145319675e-19	80	80
TELO2	-0.522106641426357	6.80055139697454e-07	6.10426731406264e-06	80	80
TENC1	0.625964534523118	5.33114039386179e-10	1.15888533626697e-08	80	80
TEP1	-0.151831710396549	0.178799678783297	0.269093791729956	80	80
TEPP	0.0913964951442171	0.420070581970834	0.530417076356846	80	47
TERC	-0.0920277660080247	0.416853858912561	0.527103997056554	80	42
TERF1	0.332413234176971	0.00259048704961281	0.00758720218678899	80	80
TERF2IP	0.348064104658698	0.00155759130642827	0.00489160699460991	80	80
TERF2	0.273303597818839	0.014170045580682	0.0324952422924796	80	80
TERT	-0.186432655287626	0.0977599075483723	0.16486197993705	80	63
TESC	-0.267503865486667	0.0164460369814509	0.0368041232631805	80	80
TESK1	-0.0624550325177077	0.582071958255755	0.680498830336181	80	80
TESK2	0.287297104331233	0.00976783153737427	0.0235688399999387	80	80
TES	-0.0686822827860554	0.544939728806985	0.648128680798772	80	80
TET1	0.370745043656247	0.000710859607082189	0.00247705381345458	80	80
TET2	0.292389499897952	0.00849254976793769	0.0209253944206467	80	80
TET3	-0.169806666477188	0.132105034845952	0.210685125289627	80	80
TEX101	-0.208978626345025	0.0628372094312798	0.114222395842602	80	12
TEX10	0.194367469504518	0.0840541879261223	0.14556542072313	80	80
TEX11	0.356376617163445	0.00117617748735167	0.00383464131615168	80	78
TEX12	-0.094838388378911	0.40270592478383	0.51269447261908	80	60
TEX13B	-0.205250200836592	0.0677872368170581	0.121760544118362	80	10
TEX14	0.155078636417633	0.169578098281432	0.25777399737985	80	80
TEX15	0.0894523243940825	0.430066749831096	0.540318317057195	80	67
TEX19	-0.270401488761998	0.0152723518968637	0.0345851488654344	80	43
TEX261	0.301231935542058	0.00662209342661154	0.0169132313046612	80	80
TEX264	-0.32573009350534	0.00319396050460987	0.00906028622330158	80	80
TEX2	0.490762723524099	3.80831152372822e-06	2.6997740156796e-05	80	80
TEX9	-0.0343748936578405	0.762111694003008	0.829040190378467	80	80
TFAMP1	-0.0534687717331971	0.637605280268231	0.728186481184534	80	40
TFAM	0.207553699904931	0.0646932347397398	0.117063093558569	80	80
TFAP2A	-0.439202647923583	4.58839884515449e-05	0.000236792857552445	80	80
TFAP2B	-0.200850367250392	0.0740281892887264	0.130832704472622	80	23
TFAP2C	0.0394355707658008	0.72836122997191	0.801779451655818	80	80
TFAP2E	-0.179005148133709	0.11212056445184	0.184499925972871	80	80
TFAP4	-0.44281910425943	3.90300746901834e-05	0.000205157009101128	80	80
TFB1M	-0.0835896373841927	0.461017092697296	0.570481672533621	80	80
TFB2M	-0.0974196530020213	0.389964628658536	0.500250938949891	80	80
TFCP2L1	-0.107970664841737	0.340432723922612	0.449323412322178	80	80
TFCP2	0.264171590489419	0.0178910642082227	0.0396029113681108	80	80
TFDP1	-0.235798806767878	0.0352351933612275	0.0702799456406535	80	80
TFDP2	0.0541498087966206	0.633320659657631	0.724520020017758	80	80
TFDP3	-0.0480293265629358	0.672243758384116	0.756763122041138	80	9
TFE3	0.167461936929297	0.137607851615681	0.217703791130884	80	80
TFEB	0.207383177871264	0.0649182880926363	0.117457728827833	80	80
TFEC	0.603192216834844	3.19210355469815e-09	5.56455912890741e-08	80	80
TFF1	-0.112078708086819	0.322267909868599	0.430417523783626	80	79
TFF2	-0.0107548852298675	0.924566324734204	0.94772772629717	80	76
TFF3	-0.102914561898481	0.363654363345552	0.473014277626897	80	80
TFG	-0.413045440529448	0.000140237216867685	0.000618466679755368	80	80
TFIP11	0.0261089241692412	0.818177913768473	0.872321712477381	80	80
TFPI2	0.270913137643522	0.0150728017201268	0.0341966046681312	80	80
TFPI	0.183550609117004	0.103150728421525	0.172231952979052	80	80
TFPT	-0.449004402578151	2.9469516889568e-05	0.000160421453059577	80	80
TFR2	-0.15896066200693	0.159017624644548	0.244668480209465	80	80
TFRC	0.013172994024195	0.907673551846503	0.936645932286893	80	80
TF	0.367603966897605	0.000795159542040598	0.00273330852069808	80	80
TGDS	-0.140130450412468	0.215061805351226	0.312023874405803	80	80
TGFA	-0.24057825743246	0.0315860486042574	0.0640995564070005	80	80
TGFB1I1	-0.0129063907112287	0.909534158380482	0.937823744201795	80	80
TGFB1	0.0893475153187498	0.430609456546755	0.54082645351557	80	80
TGFB2	0.0648525124775195	0.567639464998982	0.668259317197248	80	80
TGFB3	0.629185098377086	4.0904178977975e-10	9.18535977761439e-09	80	80
TGFBI	-0.0740536925519685	0.51386645826747	0.619993464761794	80	80
TGFBR1	0.311323440127509	0.00493948051816112	0.0131712746359527	80	80
TGFBR2	0.659951928443674	2.76699118663938e-11	8.81426394454064e-10	80	80
TGFBR3	0.734319266746705	9.12361488125506e-15	8.41739544634282e-13	80	80
TGFBRAP1	0.447298456486463	3.18613839003489e-05	0.000171684256758673	80	80
TGIF1	-0.249409578452567	0.0256769969822789	0.0537762484180741	80	80
TGIF2LX	-0.000765590086941733	0.994622399833275	0.996100483375094	80	4
TGIF2	-0.0567651552030706	0.61697949284784	0.710731014818947	80	80
TGM1	0.0274049172309226	0.80931908082202	0.865708061350719	80	80
TGM2	0.0397263125896238	0.726437129144063	0.800156772480077	80	80
TGM3	-0.0435582347926014	0.701239956607445	0.780001837538957	80	71
TGM4	-0.100085598706745	0.37706094486639	0.487180276168696	80	62
TGM5	-0.180455024900702	0.109196213108456	0.180614691939813	80	72
TGM7	-0.042188692077358	0.710210232372283	0.786936434113386	80	8
TGOLN2	0.334948076602105	0.00238979459233143	0.00707461668403366	80	80
TGS1	0.237387638857809	0.0339848333628677	0.0682523211566208	80	80
TG	0.098678246979945	0.38384030828615	0.494144184148542	80	80
TH1L	-0.461245126204102	1.66270267225355e-05	9.81908259861326e-05	80	80
THADA	-0.129364692513106	0.252758144198179	0.35502309101416	80	80
THAP10	-0.068970510084218	0.543249412809999	0.646701075189841	80	80
THAP11	-0.0196255923761455	0.862816056696946	0.904966712405383	80	80
THAP1	0.412285530781605	0.000144668358190843	0.000635715214076544	80	80
THAP2	0.354026566572116	0.00127435578195385	0.00411102172839112	80	80
THAP3	-0.3228380497011	0.00349196380532564	0.00978387474853497	80	80
THAP4	-0.395837233192964	0.000278634748072523	0.00111653698782022	80	80
THAP5	0.339593845456575	0.00205786701749794	0.00622099242584889	80	80
THAP6	0.0751686908800078	0.507531532646184	0.614548953570651	80	80
THAP7	-0.227020797946612	0.0428568800348225	0.0828625658957189	80	80
THAP8	-0.0507770461584674	0.654655162799427	0.742155006618791	80	80
THAP9	0.0369264380885273	0.745035068824855	0.815544040247669	80	80
THBD	0.630763575900163	3.58832508111109e-10	8.21357000736286e-09	80	80
THBS1	0.705324574962706	2.79045394913401e-13	1.6639783168022e-11	80	80
THBS2	0.30426815103898	0.00606937647497391	0.0156672739176474	80	80
THBS3	0.0391426622090333	0.730301368797432	0.803327398476405	80	80
THBS4	0.660032332377329	2.74645671447552e-11	8.76793758636937e-10	80	80
THEG	-0.186247029075186	0.0981003291795675	0.165280759619533	80	24
THEM4	0.236841114479244	0.0344106663171111	0.0689164675912734	80	80
THEM5	0.25248794278391	0.0238509559292628	0.0505418035775137	80	72
THEMIS	0.711380295027294	1.41408881301704e-13	9.18160226135351e-12	80	79
THG1L	-0.0998450539271202	0.378214515848283	0.488485056794541	80	80
THNSL1	0.181341694420677	0.107437192768032	0.178262983826767	80	80
THNSL2	-0.130719735321383	0.247779887089619	0.349563045975964	80	80
THOC1	-0.263699228975682	0.0181044778067277	0.0400390639328117	80	80
THOC2	0.176908066572837	0.116457000755753	0.190195597677169	80	80
THOC3	-0.418202389364567	0.00011332439255796	0.000516711411506977	80	80
THOC4	-0.37734358111354	0.000559679177245399	0.00202305766544867	80	80
THOC5	0.0411653150920446	0.716939058494303	0.792551350539201	80	80
THOC6	-0.573106216817018	2.76580273989055e-08	3.79091351012748e-07	80	80
THOC7	-0.186957788501766	0.0968018728454986	0.163473306077112	80	80
THOP1	-0.436724976718333	5.12084669101188e-05	0.000260355186975569	80	80
THPO	0.44996840062803	2.8193009134748e-05	0.000154591271563368	80	80
THRAP3	0.435411600707301	5.42584232205136e-05	0.000273797858557798	80	80
THRA	0.139359916557812	0.21761987834263	0.315057527794485	80	80
THRB	0.291504804695425	0.00870302069153478	0.0213659321834729	80	80
THRSP	0.641719286767123	1.4160658233257e-10	3.64912140163734e-09	80	58
THSD1P1	-0.0733354077065318	0.517968692847478	0.623750133198117	80	80
THSD1	0.419146868841021	0.00010894626022108	0.000499268955872566	80	80
THSD4	0.336983432191763	0.00223887337913586	0.00669881052815027	80	80
THSD7A	0.718642838699113	6.11424031506547e-14	4.41285705986589e-12	80	80
THSD7B	0.483525565026186	5.5360555228376e-06	3.74411168641704e-05	80	80
THTPA	0.293498195471726	0.00823509888671135	0.0203834850829141	80	80
THUMPD1	0.296668821754868	0.00753625672619218	0.0188758669877824	80	80
THUMPD2	-0.467024735801442	1.25923094975108e-05	7.67456195134945e-05	80	80
THUMPD3	-0.123726414319832	0.274203521003331	0.379101340729777	80	80
THY1	0.493957286637449	3.21981299335835e-06	2.34199785560044e-05	80	80
THYN1	-0.19053875210856	0.0904637985596145	0.154517634794123	80	80
TH	-0.179689774762588	0.110732237497465	0.182645626008847	80	73
TIA1	-0.224833113071849	0.0449556717236772	0.086128708320443	80	80
TIAF1	-0.432732154606384	6.10108624020957e-05	0.000303564349458812	80	80
TIAL1	-0.251325772406611	0.0245269229259451	0.0517555384085187	80	80
TIAM1	0.612474092178767	1.56579127541518e-09	2.97622075372649e-08	80	80
TIAM2	0.089906155972158	0.427721285997433	0.538097422835518	80	80
TICAM1	-0.470713610275861	1.05174861770886e-05	6.5409065862536e-05	80	80
TICAM2	0.168279626481174	0.135669482756695	0.215281471137287	80	80
TIE1	0.615022526716376	1.28243650844591e-09	2.47857467081951e-08	80	80
TIFAB	0.508193125666091	1.49232571109157e-06	1.21365482674594e-05	80	78
